SEQN,FSDHH
44266,1
44267,2
44268,2
44269,1
44270,3
44271,4
44272,1
44273,3
44274,3
44275,1
44276,2
44277,2
44278,1
44279,NA
44280,1
44281,2
44282,1
44283,3
44284,4
44285,1
44286,1
44287,1
44288,4
44289,1
44290,2
44291,3
44292,1
44293,1
44294,1
44295,2
44296,1
44297,2
44298,1
44299,2
44300,3
44301,1
44302,1
44303,2
44304,1
44305,1
44306,1
44307,3
44308,1
44309,1
44310,1
44311,4
44312,1
44313,1
44314,1
44315,2
44316,2
44317,1
44318,3
44319,1
44320,1
44321,1
44322,3
44323,4
44324,1
44325,1
44326,1
44327,3
44328,1
44329,1
44330,1
44331,3
44332,1
44333,1
44334,1
44335,1
44336,4
44337,1
44338,4
44339,3
44340,1
44341,4
44342,4
44343,1
44344,NA
44345,1
44346,1
44347,2
44348,2
44349,1
44350,1
44351,1
44352,1
44353,1
44354,2
44355,3
44356,1
44357,3
44358,1
44359,1
44360,2
44361,1
44362,1
44363,3
44364,1
44365,1
44366,1
44367,4
44368,1
44369,1
44370,2
44371,1
44372,1
44373,1
44374,1
44375,2
44376,1
44377,2
44378,1
44379,1
44380,2
44381,1
44382,1
44383,4
44384,2
44385,1
44386,1
44387,1
44388,2
44389,3
44390,2
44391,2
44392,1
44393,1
44394,1
44395,1
44396,1
44397,1
44398,1
44399,1
44400,1
44401,NA
44402,1
44403,1
44404,4
44405,1
44406,1
44407,3
44408,1
44409,1
44410,1
44411,1
44412,1
44413,1
44414,1
44415,1
44416,3
44417,1
44418,1
44419,1
44420,1
44421,1
44422,3
44423,1
44424,1
44425,1
44426,NA
44427,1
44428,1
44429,3
44430,3
44431,4
44432,1
44433,1
44434,1
44435,1
44436,1
44437,1
44438,1
44439,1
44440,1
44441,1
44442,1
44443,2
44444,1
44445,4
44446,2
44447,3
44448,1
44449,1
44450,1
44451,1
44452,1
44453,4
44454,1
44455,1
44456,1
44457,1
44458,1
44459,2
44460,3
44461,3
44462,1
44463,3
44464,2
44465,1
44466,1
44467,1
44468,1
44469,1
44470,1
44471,4
44472,1
44473,1
44474,2
44475,3
44476,2
44477,2
44478,1
44479,1
44480,4
44481,1
44482,1
44483,1
44484,4
44485,3
44486,1
44487,1
44488,1
44489,1
44490,3
44491,1
44492,1
44493,1
44494,1
44495,1
44496,1
44497,1
44498,3
44499,2
44500,3
44501,2
44502,1
44503,1
44504,1
44505,1
44506,1
44507,1
44508,2
44509,NA
44510,3
44511,2
44512,1
44513,1
44514,1
44515,1
44516,4
44517,1
44518,1
44519,1
44520,2
44521,1
44522,1
44523,1
44524,1
44525,1
44526,1
44527,1
44528,1
44529,2
44530,1
44531,1
44532,1
44533,1
44534,1
44535,3
44536,1
44537,4
44538,1
44539,3
44540,1
44541,3
44542,1
44543,1
44544,1
44545,1
44546,1
44547,1
44548,1
44549,3
44550,1
44551,NA
44552,1
44553,1
44554,1
44555,2
44556,3
44557,3
44558,1
44559,1
44560,1
44561,1
44562,1
44563,1
44564,2
44565,1
44566,1
44567,1
44568,3
44569,1
44570,2
44571,1
44572,1
44573,3
44574,3
44575,3
44576,1
44577,1
44578,1
44579,3
44580,1
44581,1
44582,1
44583,1
44584,1
44585,3
44586,1
44587,1
44588,1
44589,1
44590,NA
44591,2
44592,1
44593,1
44594,1
44595,1
44596,1
44597,1
44598,2
44599,1
44600,1
44601,1
44602,NA
44603,3
44604,1
44605,1
44606,2
44607,1
44608,1
44609,2
44610,1
44611,2
44612,1
44613,1
44614,1
44615,1
44616,1
44617,1
44618,1
44619,1
44620,1
44621,1
44622,1
44623,2
44624,4
44625,1
44626,1
44627,1
44628,2
44629,1
44630,1
44631,NA
44632,1
44633,1
44634,1
44635,2
44636,1
44637,1
44638,2
44639,4
44640,2
44641,2
44642,4
44643,1
44644,1
44645,1
44646,1
44647,1
44648,1
44649,3
44650,1
44651,1
44652,1
44653,4
44654,2
44655,1
44656,1
44657,1
44658,1
44659,1
44660,1
44661,4
44662,1
44663,1
44664,2
44665,2
44666,1
44667,1
44668,1
44669,1
44670,3
44671,1
44672,1
44673,1
44674,1
44675,3
44676,NA
44677,1
44678,2
44679,1
44680,3
44681,1
44682,1
44683,1
44684,1
44685,1
44686,NA
44687,1
44688,1
44689,3
44690,1
44691,1
44692,4
44693,1
44694,1
44695,1
44696,1
44697,1
44698,1
44699,3
44700,3
44701,1
44702,3
44703,1
44704,3
44705,1
44706,1
44707,1
44708,1
44709,1
44710,1
44711,4
44712,NA
44713,1
44714,1
44715,1
44716,1
44717,1
44718,3
44719,4
44720,1
44721,1
44722,1
44723,4
44724,1
44725,1
44726,1
44727,3
44728,1
44729,3
44730,1
44731,1
44732,1
44733,4
44734,2
44735,2
44736,1
44737,1
44738,3
44739,1
44740,NA
44741,1
44742,1
44743,1
44744,1
44745,2
44746,2
44747,1
44748,NA
44749,1
44750,1
44751,1
44752,1
44753,NA
44754,1
44755,3
44756,1
44757,1
44758,1
44759,4
44760,1
44761,1
44762,2
44763,1
44764,1
44765,1
44766,1
44767,2
44768,2
44769,2
44770,1
44771,1
44772,3
44773,1
44774,1
44775,1
44776,1
44777,1
44778,2
44779,1
44780,1
44781,4
44782,1
44783,3
44784,1
44785,1
44786,2
44787,1
44788,2
44789,1
44790,1
44791,3
44792,3
44793,1
44794,1
44795,1
44796,3
44797,1
44798,1
44799,1
44800,1
44801,1
44802,2
44803,1
44804,1
44805,3
44806,1
44807,1
44808,1
44809,2
44810,1
44811,2
44812,3
44813,2
44814,1
44815,1
44816,1
44817,1
44818,3
44819,1
44820,2
44821,2
44822,1
44823,1
44824,1
44825,1
44826,4
44827,1
44828,1
44829,2
44830,3
44831,1
44832,1
44833,1
44834,1
44835,3
44836,3
44837,1
44838,1
44839,1
44840,3
44841,3
44842,1
44843,3
44844,1
44845,1
44846,4
44847,1
44848,1
44849,4
44850,4
44851,1
44852,1
44853,1
44854,1
44855,1
44856,2
44857,1
44858,1
44859,3
44860,2
44861,1
44862,1
44863,1
44864,1
44865,1
44866,1
44867,1
44868,1
44869,1
44870,1
44871,2
44872,1
44873,1
44874,1
44875,3
44876,1
44877,1
44878,1
44879,3
44880,1
44881,3
44882,1
44883,1
44884,2
44885,1
44886,2
44887,1
44888,1
44889,1
44890,1
44891,1
44892,2
44893,3
44894,2
44895,1
44896,1
44897,1
44898,3
44899,1
44900,1
44901,1
44902,3
44903,2
44904,1
44905,4
44906,1
44907,1
44908,3
44909,1
44910,1
44911,1
44912,3
44913,1
44914,1
44915,1
44916,2
44917,2
44918,4
44919,3
44920,1
44921,1
44922,1
44923,1
44924,1
44925,1
44926,1
44927,1
44928,1
44929,1
44930,1
44931,1
44932,3
44933,1
44934,4
44935,3
44936,NA
44937,2
44938,1
44939,1
44940,3
44941,1
44942,3
44943,NA
44944,1
44945,1
44946,3
44947,2
44948,1
44949,1
44950,1
44951,1
44952,1
44953,3
44954,1
44955,3
44956,1
44957,3
44958,1
44959,1
44960,1
44961,3
44962,1
44963,2
44964,2
44965,1
44966,1
44967,1
44968,3
44969,3
44970,1
44971,2
44972,4
44973,1
44974,1
44975,3
44976,1
44977,1
44978,1
44979,1
44980,1
44981,1
44982,1
44983,1
44984,3
44985,1
44986,1
44987,1
44988,1
44989,4
44990,1
44991,1
44992,1
44993,3
44994,1
44995,1
44996,4
44997,2
44998,1
44999,1
45000,NA
45001,1
45002,1
45003,1
45004,3
45005,1
45006,1
45007,1
45008,4
45009,1
45010,1
45011,1
45012,1
45013,1
45014,4
45015,1
45016,1
45017,1
45018,1
45019,1
45020,1
45021,1
45022,1
45023,1
45024,4
45025,4
45026,1
45027,2
45028,1
45029,1
45030,3
45031,1
45032,1
45033,1
45034,1
45035,1
45036,1
45037,3
45038,1
45039,1
45040,1
45041,1
45042,1
45043,NA
45044,1
45045,1
45046,4
45047,1
45048,1
45049,1
45050,2
45051,2
45052,4
45053,2
45054,2
45055,1
45056,1
45057,1
45058,1
45059,1
45060,1
45061,1
45062,1
45063,1
45064,1
45065,1
45066,1
45067,1
45068,2
45069,1
45070,3
45071,1
45072,1
45073,1
45074,1
45075,1
45076,2
45077,1
45078,1
45079,4
45080,1
45081,1
45082,1
45083,1
45084,1
45085,2
45086,4
45087,1
45088,1
45089,1
45090,1
45091,1
45092,1
45093,1
45094,1
45095,1
45096,1
45097,1
45098,3
45099,1
45100,1
45101,2
45102,3
45103,1
45104,1
45105,1
45106,1
45107,3
45108,3
45109,1
45110,1
45111,1
45112,1
45113,1
45114,1
45115,2
45116,1
45117,1
45118,1
45119,1
45120,1
45121,2
45122,1
45123,1
45124,1
45125,3
45126,3
45127,1
45128,1
45129,1
45130,1
45131,3
45132,4
45133,1
45134,1
45135,1
45136,1
45137,3
45138,1
45139,2
45140,1
45141,3
45142,4
45143,1
45144,2
45145,3
45146,1
45147,2
45148,1
45149,1
45150,3
45151,1
45152,2
45153,1
45154,1
45155,1
45156,2
45157,3
45158,1
45159,1
45160,1
45161,1
45162,1
45163,1
45164,1
45165,3
45166,1
45167,2
45168,1
45169,1
45170,1
45171,1
45172,2
45173,1
45174,1
45175,4
45176,1
45177,3
45178,1
45179,1
45180,2
45181,1
45182,4
45183,1
45184,1
45185,1
45186,1
45187,1
45188,1
45189,1
45190,1
45191,1
45192,1
45193,3
45194,3
45195,1
45196,1
45197,1
45198,3
45199,1
45200,1
45201,1
45202,1
45203,1
45204,1
45205,1
45206,3
45207,4
45208,1
45209,1
45210,1
45211,1
45212,1
45213,1
45214,3
45215,1
45216,3
45217,1
45218,4
45219,1
45220,1
45221,3
45222,1
45223,3
45224,3
45225,1
45226,2
45227,1
45228,4
45229,1
45230,3
45231,1
45232,1
45233,2
45234,3
45235,2
45236,1
45237,1
45238,1
45239,1
45240,1
45241,1
45242,1
45243,1
45244,1
45245,1
45246,1
45247,1
45248,2
45249,1
45250,2
45251,3
45252,1
45253,1
45254,1
45255,1
45256,1
45257,1
45258,1
45259,1
45260,1
45261,1
45262,4
45263,2
45264,4
45265,1
45266,1
45267,1
45268,2
45269,1
45270,1
45271,1
45272,4
45273,1
45274,1
45275,1
45276,3
45277,1
45278,1
45279,1
45280,3
45281,1
45282,1
45283,4
45284,1
45285,1
45286,1
45287,1
45288,4
45289,3
45290,1
45291,1
45292,1
45293,3
45294,1
45295,1
45296,1
45297,3
45298,1
45299,1
45300,1
45301,1
45302,1
45303,3
45304,3
45305,1
45306,1
45307,2
45308,4
45309,1
45310,4
45311,1
45312,3
45313,2
45314,1
45315,3
45316,1
45317,2
45318,4
45319,1
45320,1
45321,1
45322,4
45323,1
45324,4
45325,1
45326,3
45327,1
45328,1
45329,1
45330,1
45331,1
45332,1
45333,1
45334,1
45335,1
45336,1
45337,2
45338,1
45339,1
45340,3
45341,3
45342,1
45343,1
45344,3
45345,1
45346,1
45347,1
45348,1
45349,1
45350,1
45351,1
45352,2
45353,1
45354,4
45355,2
45356,1
45357,1
45358,1
45359,3
45360,2
45361,1
45362,1
45363,1
45364,1
45365,1
45366,1
45367,2
45368,1
45369,1
45370,3
45371,3
45372,2
45373,1
45374,1
45375,1
45376,1
45377,1
45378,1
45379,3
45380,1
45381,1
45382,1
45383,1
45384,1
45385,1
45386,1
45387,1
45388,1
45389,4
45390,2
45391,2
45392,1
45393,1
45394,3
45395,1
45396,1
45397,1
45398,1
45399,1
45400,1
45401,1
45402,3
45403,1
45404,1
45405,1
45406,1
45407,1
45408,1
45409,1
45410,1
45411,1
45412,1
45413,2
45414,1
45415,1
45416,1
45417,1
45418,3
45419,3
45420,1
45421,1
45422,1
45423,1
45424,4
45425,1
45426,1
45427,1
45428,1
45429,2
45430,3
45431,1
45432,1
45433,2
45434,3
45435,1
45436,2
45437,1
45438,1
45439,1
45440,1
45441,1
45442,4
45443,3
45444,1
45445,1
45446,1
45447,1
45448,1
45449,1
45450,1
45451,1
45452,4
45453,1
45454,3
45455,2
45456,2
45457,1
45458,1
45459,3
45460,3
45461,3
45462,2
45463,1
45464,1
45465,1
45466,3
45467,1
45468,1
45469,1
45470,1
45471,1
45472,1
45473,3
45474,1
45475,3
45476,1
45477,3
45478,1
45479,1
45480,1
45481,1
45482,1
45483,1
45484,2
45485,1
45486,4
45487,3
45488,1
45489,1
45490,1
45491,1
45492,1
45493,1
45494,4
45495,1
45496,1
45497,1
45498,1
45499,1
45500,1
45501,3
45502,3
45503,1
45504,2
45505,1
45506,1
45507,1
45508,1
45509,1
45510,1
45511,1
45512,1
45513,1
45514,3
45515,4
45516,1
45517,1
45518,3
45519,1
45520,1
45521,1
45522,1
45523,2
45524,3
45525,4
45526,1
45527,1
45528,3
45529,2
45530,2
45531,2
45532,1
45533,4
45534,2
45535,3
45536,2
45537,4
45538,2
45539,1
45540,1
45541,3
45542,1
45543,1
45544,4
45545,4
45546,4
45547,1
45548,1
45549,1
45550,1
45551,1
45552,1
45553,1
45554,1
45555,1
45556,1
45557,1
45558,1
45559,3
45560,1
45561,1
45562,1
45563,4
45564,1
45565,2
45566,1
45567,1
45568,1
45569,1
45570,1
45571,1
45572,4
45573,1
45574,4
45575,4
45576,1
45577,1
45578,3
45579,3
45580,1
45581,1
45582,1
45583,1
45584,1
45585,3
45586,3
45587,1
45588,1
45589,1
45590,1
45591,1
45592,3
45593,3
45594,1
45595,1
45596,1
45597,1
45598,3
45599,1
45600,1
45601,1
45602,1
45603,1
45604,3
45605,1
45606,1
45607,1
45608,2
45609,1
45610,1
45611,1
45612,1
45613,1
45614,1
45615,1
45616,1
45617,1
45618,1
45619,1
45620,4
45621,1
45622,1
45623,2
45624,1
45625,1
45626,2
45627,1
45628,1
45629,1
45630,1
45631,3
45632,1
45633,1
45634,1
45635,1
45636,1
45637,1
45638,4
45639,2
45640,1
45641,1
45642,4
45643,1
45644,4
45645,1
45646,2
45647,1
45648,3
45649,4
45650,1
45651,1
45652,1
45653,3
45654,2
45655,2
45656,3
45657,1
45658,2
45659,1
45660,1
45661,1
45662,1
45663,2
45664,1
45665,1
45666,2
45667,4
45668,1
45669,2
45670,2
45671,4
45672,1
45673,1
45674,1
45675,3
45676,1
45677,4
45678,4
45679,1
45680,2
45681,2
45682,2
45683,1
45684,1
45685,1
45686,1
45687,4
45688,1
45689,1
45690,3
45691,1
45692,4
45693,3
45694,1
45695,4
45696,3
45697,1
45698,1
45699,1
45700,3
45701,1
45702,3
45703,1
45704,2
45705,NA
45706,1
45707,1
45708,1
45709,1
45710,1
45711,2
45712,1
45713,1
45714,1
45715,3
45716,1
45717,1
45718,1
45719,2
45720,1
45721,1
45722,2
45723,1
45724,1
45725,1
45726,1
45727,2
45728,1
45729,3
45730,1
45731,3
45732,1
45733,1
45734,1
45735,3
45736,1
45737,3
45738,3
45739,1
45740,2
45741,1
45742,1
45743,1
45744,1
45745,3
45746,1
45747,3
45748,1
45749,2
45750,1
45751,1
45752,1
45753,1
45754,3
45755,1
45756,1
45757,1
45758,4
45759,1
45760,3
45761,1
45762,1
45763,3
45764,1
45765,1
45766,1
45767,1
45768,1
45769,1
45770,1
45771,3
45772,4
45773,1
45774,1
45775,3
45776,2
45777,1
45778,2
45779,1
45780,4
45781,3
45782,1
45783,3
45784,1
45785,1
45786,1
45787,1
45788,1
45789,1
45790,4
45791,1
45792,1
45793,2
45794,2
45795,1
45796,4
45797,2
45798,1
45799,3
45800,1
45801,1
45802,3
45803,1
45804,1
45805,2
45806,1
45807,1
45808,1
45809,1
45810,1
45811,2
45812,1
45813,1
45814,1
45815,1
45816,3
45817,4
45818,3
45819,1
45820,1
45821,4
45822,1
45823,1
45824,1
45825,1
45826,1
45827,1
45828,1
45829,1
45830,1
45831,4
45832,1
45833,1
45834,1
45835,1
45836,1
45837,2
45838,1
45839,3
45840,1
45841,2
45842,1
45843,4
45844,3
45845,1
45846,2
45847,1
45848,3
45849,4
45850,1
45851,1
45852,1
45853,1
45854,1
45855,2
45856,1
45857,1
45858,1
45859,1
45860,1
45861,4
45862,1
45863,1
45864,1
45865,2
45866,1
45867,1
45868,1
45869,1
45870,3
45871,2
45872,1
45873,4
45874,1
45875,3
45876,1
45877,1
45878,1
45879,1
45880,2
45881,1
45882,1
45883,1
45884,1
45885,1
45886,1
45887,1
45888,1
45889,1
45890,1
45891,1
45892,1
45893,1
45894,1
45895,2
45896,2
45897,1
45898,4
45899,1
45900,1
45901,1
45902,1
45903,1
45904,2
45905,4
45906,4
45907,1
45908,3
45909,1
45910,1
45911,1
45912,1
45913,1
45914,4
45915,1
45916,2
45917,2
45918,2
45919,1
45920,1
45921,1
45922,1
45923,1
45924,3
45925,1
45926,3
45927,1
45928,1
45929,3
45930,1
45931,1
45932,1
45933,4
45934,3
45935,1
45936,1
45937,1
45938,1
45939,1
45940,3
45941,1
45942,2
45943,1
45944,2
45945,3
45946,1
45947,1
45948,2
45949,1
45950,1
45951,1
45952,1
45953,1
45954,1
45955,4
45956,4
45957,1
45958,4
45959,3
45960,1
45961,4
45962,2
45963,1
45964,1
45965,2
45966,1
45967,4
45968,1
45969,1
45970,3
45971,3
45972,1
45973,3
45974,1
45975,1
45976,1
45977,3
45978,1
45979,1
45980,1
45981,1
45982,1
45983,1
45984,1
45985,1
45986,1
45987,1
45988,1
45989,1
45990,1
45991,1
45992,1
45993,1
45994,1
45995,1
45996,1
45997,1
45998,1
45999,1
46000,1
46001,1
46002,2
46003,2
46004,1
46005,2
46006,1
46007,1
46008,1
46009,3
46010,1
46011,1
46012,3
46013,1
46014,1
46015,1
46016,1
46017,1
46018,1
46019,1
46020,1
46021,2
46022,1
46023,1
46024,4
46025,1
46026,1
46027,1
46028,1
46029,1
46030,1
46031,1
46032,3
46033,1
46034,1
46035,1
46036,1
46037,1
46038,1
46039,1
46040,1
46041,1
46042,1
46043,2
46044,1
46045,2
46046,1
46047,1
46048,1
46049,1
46050,1
46051,1
46052,3
46053,1
46054,4
46055,1
46056,1
46057,1
46058,1
46059,1
46060,3
46061,2
46062,2
46063,2
46064,3
46065,4
46066,1
46067,1
46068,1
46069,2
46070,3
46071,1
46072,1
46073,1
46074,1
46075,1
46076,1
46077,3
46078,1
46079,1
46080,1
46081,1
46082,3
46083,1
46084,3
46085,1
46086,1
46087,1
46088,3
46089,1
46090,1
46091,1
46092,4
46093,1
46094,1
46095,4
46096,1
46097,1
46098,4
46099,1
46100,1
46101,1
46102,1
46103,1
46104,1
46105,2
46106,1
46107,3
46108,1
46109,1
46110,1
46111,1
46112,1
46113,2
46114,1
46115,2
46116,1
46117,2
46118,3
46119,3
46120,1
46121,1
46122,3
46123,NA
46124,2
46125,1
46126,1
46127,1
46128,1
46129,3
46130,1
46131,1
46132,1
46133,1
46134,2
46135,3
46136,1
46137,4
46138,NA
46139,1
46140,1
46141,1
46142,3
46143,1
46144,1
46145,1
46146,1
46147,1
46148,1
46149,1
46150,2
46151,1
46152,3
46153,4
46154,1
46155,1
46156,1
46157,1
46158,1
46159,1
46160,3
46161,3
46162,3
46163,1
46164,3
46165,1
46166,1
46167,3
46168,1
46169,1
46170,2
46171,2
46172,1
46173,2
46174,2
46175,1
46176,1
46177,1
46178,1
46179,1
46180,3
46181,1
46182,1
46183,1
46184,1
46185,1
46186,1
46187,3
46188,1
46189,2
46190,1
46191,3
46192,1
46193,1
46194,2
46195,1
46196,1
46197,1
46198,1
46199,1
46200,1
46201,1
46202,1
46203,2
46204,1
46205,1
46206,2
46207,2
46208,3
46209,1
46210,1
46211,1
46212,1
46213,2
46214,1
46215,4
46216,1
46217,1
46218,1
46219,NA
46220,1
46221,1
46222,2
46223,1
46224,3
46225,1
46226,3
46227,3
46228,1
46229,NA
46230,1
46231,1
46232,2
46233,3
46234,1
46235,1
46236,3
46237,3
46238,3
46239,1
46240,3
46241,1
46242,1
46243,1
46244,4
46245,3
46246,1
46247,4
46248,2
46249,1
46250,2
46251,2
46252,1
46253,1
46254,1
46255,3
46256,4
46257,2
46258,1
46259,1
46260,1
46261,1
46262,1
46263,1
46264,1
46265,4
46266,2
46267,2
46268,1
46269,1
46270,1
46271,1
46272,1
46273,1
46274,4
46275,1
46276,1
46277,3
46278,1
46279,2
46280,1
46281,1
46282,1
46283,1
46284,1
46285,2
46286,1
46287,3
46288,4
46289,2
46290,1
46291,1
46292,1
46293,1
46294,1
46295,2
46296,3
46297,1
46298,2
46299,1
46300,1
46301,1
46302,4
46303,1
46304,3
46305,1
46306,2
46307,1
46308,3
46309,3
46310,1
46311,3
46312,1
46313,3
46314,3
46315,1
46316,1
46317,1
46318,1
46319,2
46320,1
46321,1
46322,1
46323,3
46324,1
46325,1
46326,1
46327,1
46328,1
46329,1
46330,1
46331,1
46332,1
46333,1
46334,1
46335,4
46336,1
46337,2
46338,1
46339,4
46340,1
46341,2
46342,3
46343,1
46344,1
46345,1
46346,1
46347,1
46348,1
46349,1
46350,1
46351,1
46352,2
46353,3
46354,1
46355,1
46356,1
46357,1
46358,2
46359,1
46360,3
46361,3
46362,3
46363,1
46364,1
46365,1
46366,2
46367,1
46368,1
46369,3
46370,1
46371,1
46372,1
46373,3
46374,2
46375,1
46376,4
46377,2
46378,4
46379,3
46380,1
46381,2
46382,1
46383,3
46384,1
46385,1
46386,1
46387,1
46388,1
46389,1
46390,1
46391,1
46392,4
46393,1
46394,1
46395,1
46396,1
46397,1
46398,1
46399,1
46400,1
46401,2
46402,3
46403,2
46404,1
46405,1
46406,1
46407,1
46408,1
46409,NA
46410,1
46411,1
46412,3
46413,1
46414,1
46415,1
46416,3
46417,1
46418,3
46419,1
46420,1
46421,1
46422,2
46423,1
46424,1
46425,1
46426,1
46427,3
46428,1
46429,1
46430,1
46431,4
46432,3
46433,4
46434,2
46435,3
46436,1
46437,1
46438,1
46439,3
46440,1
46441,1
46442,2
46443,4
46444,1
46445,1
46446,1
46447,3
46448,1
46449,2
46450,NA
46451,1
46452,1
46453,1
46454,1
46455,4
46456,1
46457,1
46458,1
46459,1
46460,1
46461,3
46462,1
46463,1
46464,1
46465,1
46466,1
46467,2
46468,1
46469,1
46470,1
46471,1
46472,4
46473,3
46474,1
46475,1
46476,2
46477,1
46478,1
46479,1
46480,2
46481,1
46482,1
46483,1
46484,1
46485,3
46486,1
46487,1
46488,1
46489,1
46490,1
46491,3
46492,1
46493,2
46494,1
46495,1
46496,1
46497,3
46498,1
46499,1
46500,2
46501,1
46502,1
46503,1
46504,2
46505,1
46506,1
46507,1
46508,1
46509,2
46510,1
46511,2
46512,1
46513,1
46514,1
46515,4
46516,4
46517,4
46518,1
46519,1
46520,3
46521,1
46522,1
46523,1
46524,1
46525,2
46526,1
46527,1
46528,1
46529,1
46530,1
46531,1
46532,4
46533,1
46534,1
46535,1
46536,1
46537,1
46538,3
46539,1
46540,1
46541,1
46542,2
46543,1
46544,1
46545,1
46546,1
46547,1
46548,1
46549,2
46550,1
46551,3
46552,3
46553,1
46554,3
46555,1
46556,1
46557,1
46558,2
46559,1
46560,1
46561,1
46562,1
46563,1
46564,1
46565,1
46566,1
46567,1
46568,1
46569,3
46570,1
46571,1
46572,1
46573,2
46574,1
46575,1
46576,2
46577,1
46578,1
46579,1
46580,1
46581,1
46582,1
46583,4
46584,1
46585,1
46586,1
46587,3
46588,3
46589,1
46590,1
46591,2
46592,1
46593,1
46594,1
46595,1
46596,3
46597,1
46598,2
46599,2
46600,1
46601,1
46602,1
46603,1
46604,1
46605,4
46606,1
46607,1
46608,4
46609,1
46610,3
46611,2
46612,3
46613,3
46614,1
46615,1
46616,1
46617,2
46618,1
46619,1
46620,1
46621,3
46622,1
46623,3
46624,1
46625,3
46626,1
46627,4
46628,4
46629,2
46630,3
46631,3
46632,4
46633,2
46634,1
46635,1
46636,1
46637,1
46638,1
46639,3
46640,1
46641,1
46642,1
46643,2
46644,1
46645,4
46646,1
46647,3
46648,1
46649,1
46650,3
46651,1
46652,2
46653,3
46654,2
46655,2
46656,1
46657,1
46658,1
46659,1
46660,4
46661,1
46662,1
46663,2
46664,1
46665,1
46666,1
46667,1
46668,1
46669,4
46670,1
46671,3
46672,1
46673,1
46674,1
46675,1
46676,1
46677,1
46678,1
46679,2
46680,1
46681,3
46682,1
46683,1
46684,1
46685,3
46686,1
46687,1
46688,1
46689,2
46690,1
46691,3
46692,1
46693,2
46694,1
46695,1
46696,NA
46697,1
46698,1
46699,4
46700,1
46701,2
46702,1
46703,1
46704,1
46705,3
46706,1
46707,3
46708,1
46709,3
46710,1
46711,1
46712,1
46713,1
46714,2
46715,1
46716,1
46717,2
46718,1
46719,1
46720,1
46721,1
46722,1
46723,1
46724,1
46725,1
46726,3
46727,1
46728,1
46729,1
46730,1
46731,1
46732,1
46733,1
46734,1
46735,1
46736,1
46737,2
46738,1
46739,1
46740,1
46741,4
46742,3
46743,1
46744,1
46745,1
46746,2
46747,2
46748,3
46749,2
46750,2
46751,2
46752,4
46753,1
46754,2
46755,1
46756,1
46757,1
46758,1
46759,1
46760,2
46761,1
46762,1
46763,1
46764,3
46765,1
46766,1
46767,2
46768,1
46769,1
46770,2
46771,2
46772,3
46773,3
46774,1
46775,3
46776,1
46777,3
46778,1
46779,1
46780,1
46781,1
46782,1
46783,4
46784,1
46785,1
46786,1
46787,1
46788,1
46789,1
46790,1
46791,1
46792,2
46793,4
46794,4
46795,1
46796,1
46797,2
46798,2
46799,1
46800,1
46801,1
46802,1
46803,1
46804,1
46805,1
46806,1
46807,2
46808,1
46809,1
46810,3
46811,1
46812,1
46813,1
46814,1
46815,1
46816,1
46817,1
46818,1
46819,1
46820,1
46821,3
46822,1
46823,2
46824,1
46825,2
46826,3
46827,1
46828,1
46829,1
46830,1
46831,1
46832,1
46833,1
46834,1
46835,1
46836,1
46837,1
46838,1
46839,1
46840,4
46841,1
46842,3
46843,1
46844,4
46845,1
46846,3
46847,1
46848,4
46849,1
46850,1
46851,3
46852,3
46853,1
46854,1
46855,1
46856,1
46857,1
46858,1
46859,1
46860,1
46861,1
46862,2
46863,1
46864,1
46865,2
46866,1
46867,1
46868,1
46869,1
46870,NA
46871,3
46872,1
46873,1
46874,1
46875,1
46876,1
46877,1
46878,1
46879,1
46880,1
46881,1
46882,4
46883,1
46884,1
46885,1
46886,1
46887,4
46888,1
46889,3
46890,3
46891,3
46892,1
46893,1
46894,1
46895,2
46896,4
46897,3
46898,1
46899,1
46900,1
46901,1
46902,1
46903,3
46904,1
46905,1
46906,1
46907,1
46908,2
46909,1
46910,1
46911,1
46912,1
46913,1
46914,3
46915,4
46916,1
46917,1
46918,1
46919,1
46920,1
46921,1
46922,2
46923,1
46924,1
46925,1
46926,1
46927,1
46928,3
46929,2
46930,1
46931,NA
46932,1
46933,1
46934,1
46935,4
46936,1
46937,1
46938,1
46939,2
46940,3
46941,1
46942,3
46943,4
46944,1
46945,NA
46946,2
46947,1
46948,1
46949,1
46950,3
46951,1
46952,1
46953,4
46954,1
46955,1
46956,1
46957,1
46958,1
46959,1
46960,2
46961,1
46962,NA
46963,1
46964,1
46965,2
46966,1
46967,3
46968,1
46969,1
46970,1
46971,1
46972,1
46973,3
46974,1
46975,1
46976,1
46977,2
46978,1
46979,1
46980,1
46981,1
46982,1
46983,1
46984,1
46985,1
46986,3
46987,1
46988,1
46989,1
46990,1
46991,1
46992,1
46993,2
46994,4
46995,1
46996,1
46997,1
46998,1
46999,3
47000,1
47001,1
47002,2
47003,1
47004,1
47005,1
47006,1
47007,1
47008,1
47009,1
47010,1
47011,1
47012,1
47013,3
47014,1
47015,1
47016,1
47017,1
47018,3
47019,1
47020,1
47021,2
47022,1
47023,1
47024,1
47025,1
47026,1
47027,1
47028,2
47029,3
47030,1
47031,2
47032,1
47033,1
47034,3
47035,2
47036,1
47037,1
47038,4
47039,3
47040,1
47041,1
47042,4
47043,3
47044,3
47045,1
47046,1
47047,1
47048,3
47049,2
47050,4
47051,2
47052,1
47053,3
47054,1
47055,1
47056,2
