SEQN,FSDHH
86507,3
86508,3
86509,3
86510,3
86511,3
86512,1
86513,2
86514,2
86515,3
86516,1
86517,3
86518,4
86519,1
86520,1
86521,1
86522,3
86523,3
86524,3
86525,1
86526,1
86527,4
86528,1
86529,4
86530,3
86531,4
86532,4
86533,1
86534,1
86535,1
86536,1
86537,2
86538,1
86539,1
86540,2
86541,2
86542,1
86543,1
86544,NA
86545,1
86546,1
86547,2
86548,NA
86549,1
86550,1
86551,1
86552,1
86553,1
86554,1
86555,2
86556,1
86557,2
86558,1
86559,1
86560,2
86561,1
86562,1
86563,1
86564,1
86565,1
86566,1
86567,2
86568,1
86569,1
86570,2
86571,1
86572,1
86573,1
86574,1
86575,1
86576,1
86577,1
86578,1
86579,1
86580,2
86581,1
86582,1
86583,1
86584,1
86585,1
86586,2
86587,2
86588,1
86589,1
86590,2
86591,3
86592,1
86593,4
86594,2
86595,1
86596,1
86597,1
86598,1
86599,1
86600,1
86601,2
86602,4
86603,1
86604,3
86605,1
86606,1
86607,2
86608,1
86609,1
86610,1
86611,3
86612,2
86613,1
86614,1
86615,3
86616,4
86617,4
86618,3
86619,3
86620,2
86621,2
86622,3
86623,1
86624,1
86625,1
86626,1
86627,1
86628,1
86629,1
86630,1
86631,1
86632,1
86633,1
86634,1
86635,4
86636,1
86637,1
86638,3
86639,1
86640,4
86641,2
86642,1
86643,3
86644,2
86645,1
86646,1
86647,1
86648,4
86649,2
86650,1
86651,1
86652,3
86653,1
86654,1
86655,3
86656,4
86657,1
86658,1
86659,3
86660,1
86661,4
86662,2
86663,1
86664,3
86665,1
86666,2
86667,3
86668,3
86669,1
86670,1
86671,3
86672,4
86673,3
86674,1
86675,1
86676,NA
86677,2
86678,2
86679,1
86680,2
86681,1
86682,2
86683,NA
86684,1
86685,3
86686,2
86687,2
86688,1
86689,1
86690,4
86691,1
86692,1
86693,1
86694,1
86695,1
86696,NA
86697,4
86698,1
86699,1
86700,1
86701,1
86702,NA
86703,2
86704,2
86705,1
86706,1
86707,2
86708,NA
86709,NA
86710,1
86711,2
86712,1
86713,1
86714,4
86715,3
86716,1
86717,1
86718,4
86719,4
86720,1
86721,1
86722,2
86723,NA
86724,1
86725,1
86726,1
86727,1
86728,3
86729,1
86730,3
86731,3
86732,2
86733,1
86734,3
86735,2
86736,1
86737,2
86738,1
86739,1
86740,1
86741,1
86742,3
86743,3
86744,4
86745,1
86746,1
86747,1
86748,1
86749,1
86750,2
86751,2
86752,1
86753,1
86754,3
86755,2
86756,1
86757,1
86758,1
86759,NA
86760,1
86761,1
86762,1
86763,1
86764,3
86765,3
86766,2
86767,1
86768,1
86769,1
86770,1
86771,2
86772,1
86773,3
86774,2
86775,2
86776,1
86777,2
86778,1
86779,2
86780,4
86781,1
86782,3
86783,2
86784,1
86785,1
86786,1
86787,1
86788,1
86789,1
86790,1
86791,1
86792,1
86793,1
86794,1
86795,1
86796,1
86797,1
86798,1
86799,1
86800,1
86801,1
86802,2
86803,NA
86804,1
86805,3
86806,1
86807,3
86808,2
86809,1
86810,1
86811,1
86812,1
86813,1
86814,3
86815,2
86816,1
86817,1
86818,1
86819,3
86820,1
86821,3
86822,1
86823,4
86824,1
86825,1
86826,1
86827,3
86828,2
86829,1
86830,1
86831,2
86832,1
86833,1
86834,4
86835,4
86836,1
86837,4
86838,1
86839,1
86840,4
86841,4
86842,1
86843,1
86844,NA
86845,1
86846,1
86847,NA
86848,2
86849,1
86850,2
86851,3
86852,1
86853,4
86854,4
86855,3
86856,1
86857,2
86858,2
86859,1
86860,1
86861,4
86862,1
86863,2
86864,1
86865,1
86866,1
86867,1
86868,1
86869,1
86870,1
86871,1
86872,3
86873,1
86874,1
86875,2
86876,1
86877,1
86878,1
86879,4
86880,1
86881,4
86882,2
86883,2
86884,3
86885,3
86886,4
86887,1
86888,2
86889,1
86890,4
86891,3
86892,4
86893,3
86894,1
86895,1
86896,1
86897,1
86898,1
86899,4
86900,1
86901,1
86902,3
86903,NA
86904,1
86905,1
86906,3
86907,4
86908,1
86909,1
86910,4
86911,1
86912,4
86913,1
86914,1
86915,4
86916,2
86917,1
86918,3
86919,1
86920,2
86921,1
86922,1
86923,1
86924,1
86925,1
86926,2
86927,1
86928,4
86929,2
86930,1
86931,1
86932,1
86933,3
86934,1
86935,1
86936,1
86937,1
86938,1
86939,2
86940,1
86941,3
86942,4
86943,1
86944,3
86945,2
86946,3
86947,1
86948,2
86949,1
86950,1
86951,2
86952,1
86953,1
86954,1
86955,3
86956,1
86957,2
86958,2
86959,1
86960,1
86961,2
86962,3
86963,2
86964,1
86965,4
86966,3
86967,1
86968,4
86969,1
86970,1
86971,1
86972,1
86973,3
86974,1
86975,1
86976,1
86977,1
86978,2
86979,1
86980,1
86981,1
86982,1
86983,1
86984,2
86985,1
86986,3
86987,1
86988,1
86989,3
86990,1
86991,1
86992,1
86993,1
86994,3
86995,1
86996,1
86997,1
86998,1
86999,2
87000,1
87001,1
87002,1
87003,1
87004,2
87005,1
87006,2
87007,1
87008,2
87009,4
87010,1
87011,1
87012,3
87013,2
87014,2
87015,1
87016,4
87017,1
87018,1
87019,1
87020,1
87021,2
87022,2
87023,1
87024,1
87025,1
87026,1
87027,1
87028,3
87029,4
87030,1
87031,1
87032,1
87033,1
87034,1
87035,1
87036,1
87037,1
87038,1
87039,1
87040,2
87041,2
87042,1
87043,1
87044,4
87045,3
87046,4
87047,1
87048,1
87049,1
87050,3
87051,3
87052,1
87053,1
87054,3
87055,3
87056,2
87057,1
87058,4
87059,NA
87060,3
87061,1
87062,3
87063,1
87064,1
87065,1
87066,1
87067,1
87068,1
87069,1
87070,3
87071,NA
87072,1
87073,3
87074,1
87075,1
87076,2
87077,4
87078,2
87079,1
87080,4
87081,2
87082,1
87083,1
87084,1
87085,1
87086,3
87087,3
87088,1
87089,3
87090,1
87091,3
87092,1
87093,3
87094,NA
87095,3
87096,3
87097,1
87098,1
87099,NA
87100,2
87101,1
87102,1
87103,1
87104,2
87105,1
87106,1
87107,1
87108,1
87109,1
87110,1
87111,1
87112,3
87113,3
87114,1
87115,1
87116,1
87117,1
87118,NA
87119,1
87120,1
87121,1
87122,3
87123,1
87124,1
87125,3
87126,1
87127,3
87128,1
87129,1
87130,3
87131,3
87132,3
87133,1
87134,1
87135,2
87136,1
87137,1
87138,1
87139,1
87140,2
87141,1
87142,4
87143,1
87144,1
87145,1
87146,1
87147,2
87148,1
87149,2
87150,2
87151,1
87152,3
87153,3
87154,2
87155,1
87156,1
87157,1
87158,2
87159,3
87160,1
87161,1
87162,3
87163,1
87164,1
87165,1
87166,1
87167,2
87168,2
87169,1
87170,4
87171,4
87172,1
87173,3
87174,3
87175,1
87176,3
87177,1
87178,1
87179,1
87180,NA
87181,NA
87182,1
87183,1
87184,1
87185,1
87186,1
87187,3
87188,3
87189,1
87190,3
87191,1
87192,1
87193,1
87194,1
87195,1
87196,1
87197,4
87198,4
87199,4
87200,1
87201,1
87202,1
87203,2
87204,4
87205,2
87206,1
87207,1
87208,1
87209,1
87210,2
87211,1
87212,3
87213,1
87214,3
87215,1
87216,1
87217,1
87218,1
87219,1
87220,1
87221,1
87222,1
87223,1
87224,3
87225,1
87226,1
87227,1
87228,3
87229,1
87230,1
87231,2
87232,4
87233,1
87234,1
87235,3
87236,4
87237,1
87238,4
87239,2
87240,1
87241,1
87242,1
87243,2
87244,1
87245,3
87246,1
87247,1
87248,4
87249,3
87250,1
87251,2
87252,1
87253,NA
87254,4
87255,1
87256,1
87257,3
87258,1
87259,4
87260,NA
87261,1
87262,1
87263,1
87264,1
87265,3
87266,1
87267,2
87268,1
87269,2
87270,1
87271,3
87272,1
87273,1
87274,3
87275,3
87276,1
87277,1
87278,1
87279,2
87280,1
87281,4
87282,4
87283,2
87284,1
87285,1
87286,1
87287,1
87288,1
87289,1
87290,3
87291,3
87292,1
87293,1
87294,1
87295,2
87296,3
87297,1
87298,3
87299,1
87300,2
87301,1
87302,1
87303,1
87304,1
87305,1
87306,1
87307,3
87308,1
87309,1
87310,1
87311,1
87312,1
87313,2
87314,2
87315,1
87316,NA
87317,2
87318,4
87319,1
87320,3
87321,1
87322,1
87323,1
87324,1
87325,1
87326,1
87327,3
87328,1
87329,3
87330,3
87331,1
87332,4
87333,1
87334,NA
87335,1
87336,2
87337,2
87338,NA
87339,1
87340,3
87341,4
87342,1
87343,3
87344,1
87345,1
87346,1
87347,2
87348,1
87349,1
87350,2
87351,4
87352,1
87353,1
87354,3
87355,1
87356,NA
87357,3
87358,3
87359,2
87360,1
87361,3
87362,1
87363,3
87364,1
87365,4
87366,1
87367,1
87368,1
87369,2
87370,4
87371,3
87372,1
87373,1
87374,1
87375,4
87376,1
87377,1
87378,1
87379,3
87380,1
87381,NA
87382,2
87383,4
87384,1
87385,1
87386,NA
87387,3
87388,4
87389,4
87390,3
87391,1
87392,1
87393,2
87394,1
87395,3
87396,1
87397,1
87398,3
87399,1
87400,1
87401,1
87402,1
87403,1
87404,1
87405,1
87406,1
87407,4
87408,2
87409,1
87410,4
87411,3
87412,2
87413,1
87414,3
87415,1
87416,4
87417,1
87418,1
87419,3
87420,4
87421,1
87422,4
87423,4
87424,1
87425,1
87426,2
87427,3
87428,1
87429,4
87430,1
87431,1
87432,1
87433,3
87434,2
87435,3
87436,1
87437,1
87438,3
87439,1
87440,NA
87441,1
87442,2
87443,1
87444,1
87445,1
87446,1
87447,1
87448,4
87449,3
87450,1
87451,1
87452,1
87453,1
87454,1
87455,3
87456,3
87457,1
87458,2
87459,3
87460,1
87461,3
87462,1
87463,1
87464,1
87465,1
87466,3
87467,2
87468,1
87469,3
87470,2
87471,1
87472,1
87473,3
87474,1
87475,1
87476,1
87477,3
87478,2
87479,3
87480,1
87481,4
87482,1
87483,2
87484,1
87485,1
87486,3
87487,4
87488,1
87489,1
87490,1
87491,1
87492,3
87493,2
87494,3
87495,1
87496,4
87497,1
87498,1
87499,1
87500,3
87501,3
87502,1
87503,1
87504,4
87505,1
87506,1
87507,3
87508,2
87509,2
87510,1
87511,1
87512,1
87513,1
87514,1
87515,2
87516,3
87517,1
87518,1
87519,1
87520,2
87521,2
87522,3
87523,1
87524,2
87525,1
87526,3
87527,2
87528,1
87529,3
87530,1
87531,1
87532,1
87533,3
87534,3
87535,NA
87536,1
87537,2
87538,1
87539,1
87540,1
87541,1
87542,1
87543,3
87544,2
87545,1
87546,1
87547,1
87548,2
87549,4
87550,4
87551,1
87552,1
87553,1
87554,1
87555,3
87556,3
87557,2
87558,3
87559,1
87560,1
87561,3
87562,4
87563,3
87564,3
87565,1
87566,3
87567,1
87568,1
87569,1
87570,3
87571,4
87572,1
87573,1
87574,1
87575,3
87576,4
87577,1
87578,1
87579,2
87580,1
87581,1
87582,1
87583,1
87584,3
87585,2
87586,1
87587,1
87588,3
87589,1
87590,1
87591,3
87592,1
87593,1
87594,3
87595,1
87596,1
87597,3
87598,3
87599,1
87600,1
87601,2
87602,1
87603,NA
87604,1
87605,4
87606,4
87607,2
87608,1
87609,3
87610,4
87611,1
87612,2
87613,1
87614,2
87615,3
87616,2
87617,1
87618,1
87619,2
87620,1
87621,3
87622,3
87623,1
87624,1
87625,3
87626,2
87627,1
87628,1
87629,3
87630,4
87631,1
87632,1
87633,1
87634,1
87635,3
87636,2
87637,2
87638,3
87639,1
87640,2
87641,1
87642,1
87643,1
87644,1
87645,1
87646,1
87647,1
87648,1
87649,1
87650,1
87651,1
87652,1
87653,1
87654,3
87655,1
87656,NA
87657,1
87658,1
87659,1
87660,1
87661,1
87662,4
87663,1
87664,1
87665,NA
87666,3
87667,1
87668,NA
87669,4
87670,4
87671,4
87672,1
87673,1
87674,1
87675,NA
87676,1
87677,2
87678,1
87679,1
87680,NA
87681,1
87682,2
87683,1
87684,1
87685,3
87686,1
87687,2
87688,1
87689,1
87690,3
87691,1
87692,1
87693,1
87694,4
87695,1
87696,1
87697,1
87698,1
87699,1
87700,1
87701,1
87702,1
87703,3
87704,1
87705,1
87706,2
87707,1
87708,1
87709,3
87710,1
87711,1
87712,1
87713,2
87714,2
87715,1
87716,4
87717,1
87718,1
87719,1
87720,1
87721,NA
87722,1
87723,3
87724,1
87725,2
87726,1
87727,4
87728,NA
87729,1
87730,2
87731,1
87732,1
87733,1
87734,1
87735,3
87736,1
87737,1
87738,3
87739,3
87740,1
87741,1
87742,2
87743,1
87744,2
87745,1
87746,2
87747,NA
87748,3
87749,1
87750,1
87751,1
87752,1
87753,3
87754,1
87755,3
87756,1
87757,1
87758,1
87759,4
87760,2
87761,1
87762,1
87763,2
87764,2
87765,2
87766,1
87767,1
87768,1
87769,1
87770,1
87771,3
87772,3
87773,1
87774,2
87775,1
87776,NA
87777,1
87778,3
87779,1
87780,1
87781,1
87782,1
87783,4
87784,1
87785,1
87786,4
87787,1
87788,1
87789,1
87790,3
87791,1
87792,1
87793,1
87794,1
87795,2
87796,1
87797,2
87798,2
87799,1
87800,1
87801,1
87802,2
87803,1
87804,1
87805,1
87806,1
87807,1
87808,1
87809,NA
87810,4
87811,1
87812,3
87813,1
87814,2
87815,1
87816,1
87817,4
87818,3
87819,1
87820,3
87821,1
87822,1
87823,1
87824,NA
87825,NA
87826,1
87827,1
87828,1
87829,1
87830,4
87831,2
87832,2
87833,1
87834,4
87835,3
87836,1
87837,2
87838,1
87839,4
87840,2
87841,3
87842,4
87843,3
87844,2
87845,1
87846,4
87847,3
87848,1
87849,1
87850,1
87851,1
87852,4
87853,3
87854,3
87855,1
87856,1
87857,1
87858,1
87859,1
87860,3
87861,1
87862,3
87863,1
87864,3
87865,1
87866,2
87867,1
87868,1
87869,NA
87870,2
87871,3
87872,1
87873,1
87874,4
87875,1
87876,1
87877,1
87878,1
87879,1
87880,1
87881,1
87882,1
87883,1
87884,1
87885,4
87886,3
87887,1
87888,3
87889,1
87890,1
87891,4
87892,1
87893,4
87894,1
87895,4
87896,1
87897,1
87898,1
87899,3
87900,2
87901,1
87902,1
87903,1
87904,1
87905,3
87906,3
87907,2
87908,3
87909,1
87910,1
87911,1
87912,3
87913,1
87914,1
87915,4
87916,4
87917,1
87918,3
87919,1
87920,3
87921,1
87922,1
87923,1
87924,3
87925,1
87926,1
87927,1
87928,1
87929,1
87930,1
87931,1
87932,4
87933,1
87934,1
87935,1
87936,1
87937,1
87938,1
87939,1
87940,4
87941,3
87942,3
87943,2
87944,2
87945,1
87946,2
87947,1
87948,1
87949,3
87950,1
87951,1
87952,3
87953,1
87954,1
87955,1
87956,1
87957,1
87958,1
87959,1
87960,2
87961,1
87962,2
87963,3
87964,2
87965,1
87966,1
87967,1
87968,1
87969,1
87970,1
87971,1
87972,1
87973,1
87974,1
87975,4
87976,1
87977,1
87978,3
87979,1
87980,1
87981,1
87982,3
87983,1
87984,1
87985,1
87986,1
87987,1
87988,1
87989,1
87990,4
87991,1
87992,1
87993,2
87994,1
87995,2
87996,1
87997,NA
87998,1
87999,1
88000,4
88001,1
88002,1
88003,1
88004,1
88005,4
88006,1
88007,2
88008,3
88009,1
88010,1
88011,1
88012,3
88013,4
88014,1
88015,1
88016,2
88017,3
88018,1
88019,1
88020,1
88021,3
88022,1
88023,1
88024,1
88025,4
88026,3
88027,1
88028,1
88029,1
88030,2
88031,3
88032,1
88033,1
88034,4
88035,2
88036,1
88037,1
88038,4
88039,4
88040,2
88041,4
88042,NA
88043,4
88044,4
88045,1
88046,2
88047,3
88048,1
88049,1
88050,2
88051,1
88052,1
88053,1
88054,1
88055,1
88056,1
88057,3
88058,3
88059,3
88060,2
88061,4
88062,1
88063,1
88064,3
88065,2
88066,1
88067,3
88068,3
88069,1
88070,1
88071,4
88072,1
88073,1
88074,2
88075,1
88076,1
88077,3
88078,1
88079,4
88080,2
88081,3
88082,1
88083,2
88084,1
88085,1
88086,2
88087,NA
88088,2
88089,NA
88090,1
88091,3
88092,2
88093,1
88094,1
88095,2
88096,2
88097,1
88098,3
88099,3
88100,1
88101,1
88102,1
88103,1
88104,4
88105,3
88106,2
88107,1
88108,1
88109,1
88110,3
88111,1
88112,4
88113,1
88114,2
88115,1
88116,1
88117,3
88118,1
88119,1
88120,1
88121,1
88122,1
88123,2
88124,1
88125,2
88126,1
88127,3
88128,4
88129,4
88130,2
88131,1
88132,4
88133,4
88134,1
88135,3
88136,1
88137,1
88138,1
88139,3
88140,1
88141,2
88142,3
88143,2
88144,2
88145,1
88146,1
88147,1
88148,1
88149,1
88150,4
88151,1
88152,1
88153,NA
88154,1
88155,1
88156,2
88157,1
88158,3
88159,1
88160,2
88161,3
88162,1
88163,3
88164,4
88165,1
88166,4
88167,4
88168,1
88169,2
88170,1
88171,2
88172,1
88173,4
88174,1
88175,2
88176,1
88177,NA
88178,2
88179,3
88180,1
88181,1
88182,3
88183,3
88184,1
88185,2
88186,4
88187,2
88188,1
88189,1
88190,2
88191,4
88192,2
88193,1
88194,1
88195,2
88196,1
88197,1
88198,4
88199,1
88200,4
88201,1
88202,2
88203,2
88204,1
88205,2
88206,1
88207,2
88208,2
88209,NA
88210,1
88211,1
88212,3
88213,1
88214,3
88215,1
88216,2
88217,1
88218,1
88219,1
88220,1
88221,2
88222,2
88223,1
88224,3
88225,1
88226,2
88227,1
88228,1
88229,1
88230,1
88231,1
88232,4
88233,1
88234,2
88235,1
88236,2
88237,1
88238,1
88239,2
88240,1
88241,2
88242,4
88243,1
88244,1
88245,4
88246,1
88247,1
88248,1
88249,1
88250,4
88251,2
88252,2
88253,2
88254,3
88255,NA
88256,1
88257,NA
88258,3
88259,2
88260,2
88261,3
88262,1
88263,1
88264,2
88265,1
88266,2
88267,1
88268,2
88269,1
88270,1
88271,1
88272,2
88273,1
88274,3
88275,4
88276,1
88277,1
88278,1
88279,2
88280,1
88281,4
88282,1
88283,3
88284,3
88285,1
88286,3
88287,4
88288,3
88289,1
88290,1
88291,3
88292,3
88293,1
88294,1
88295,4
88296,4
88297,1
88298,3
88299,4
88300,1
88301,1
88302,1
88303,4
88304,3
88305,1
88306,3
88307,4
88308,2
88309,3
88310,3
88311,1
88312,2
88313,1
88314,NA
88315,4
88316,2
88317,2
88318,1
88319,1
88320,2
88321,1
88322,1
88323,1
88324,NA
88325,3
88326,NA
88327,1
88328,NA
88329,1
88330,3
88331,3
88332,1
88333,4
88334,3
88335,2
88336,1
88337,1
88338,1
88339,1
88340,3
88341,1
88342,3
88343,1
88344,1
88345,3
88346,1
88347,2
88348,2
88349,3
88350,2
88351,4
88352,3
88353,3
88354,4
88355,1
88356,1
88357,2
88358,1
88359,3
88360,3
88361,3
88362,2
88363,1
88364,2
88365,2
88366,2
88367,1
88368,1
88369,2
88370,2
88371,1
88372,1
88373,1
88374,3
88375,1
88376,1
88377,2
88378,1
88379,1
88380,3
88381,4
88382,4
88383,3
88384,1
88385,1
88386,1
88387,1
88388,2
88389,1
88390,1
88391,1
88392,1
88393,4
88394,1
88395,1
88396,1
88397,1
88398,2
88399,3
88400,3
88401,1
88402,2
88403,1
88404,2
88405,1
88406,1
88407,1
88408,1
88409,2
88410,3
88411,1
88412,2
88413,1
88414,4
88415,1
88416,1
88417,1
88418,2
88419,4
88420,1
88421,NA
88422,4
88423,1
88424,4
88425,1
88426,1
88427,1
88428,1
88429,1
88430,1
88431,1
88432,1
88433,1
88434,1
88435,4
88436,1
88437,2
88438,1
88439,1
88440,3
88441,1
88442,1
88443,1
88444,1
88445,1
88446,1
88447,1
88448,4
88449,1
88450,1
88451,3
88452,1
88453,1
88454,2
88455,1
88456,4
88457,1
88458,2
88459,1
88460,1
88461,1
88462,3
88463,4
88464,1
88465,1
88466,4
88467,2
88468,1
88469,3
88470,3
88471,3
88472,1
88473,4
88474,2
88475,NA
88476,1
88477,1
88478,1
88479,1
88480,1
88481,1
88482,3
88483,1
88484,3
88485,1
88486,1
88487,1
88488,1
88489,1
88490,1
88491,2
88492,2
88493,3
88494,1
88495,1
88496,1
88497,3
88498,3
88499,1
88500,NA
88501,2
88502,1
88503,1
88504,4
88505,1
88506,1
88507,2
88508,1
88509,3
88510,1
88511,1
88512,1
88513,1
88514,3
88515,1
88516,1
88517,1
88518,2
88519,2
88520,1
88521,1
88522,1
88523,1
88524,1
88525,1
88526,1
88527,1
88528,NA
88529,2
88530,1
88531,3
88532,1
88533,2
88534,4
88535,1
88536,1
88537,1
88538,1
88539,3
88540,3
88541,4
88542,1
88543,3
88544,3
88545,1
88546,1
88547,2
88548,3
88549,4
88550,4
88551,2
88552,1
88553,1
88554,3
88555,3
88556,1
88557,1
88558,1
88559,1
88560,2
88561,1
88562,2
88563,1
88564,2
88565,1
88566,1
88567,3
88568,3
88569,2
88570,1
88571,3
88572,1
88573,1
88574,1
88575,1
88576,1
88577,2
88578,1
88579,1
88580,3
88581,2
88582,3
88583,3
88584,4
88585,2
88586,2
88587,3
88588,2
88589,2
88590,3
88591,2
88592,1
88593,1
88594,1
88595,2
88596,1
88597,1
88598,3
88599,3
88600,3
88601,3
88602,3
88603,1
88604,1
88605,1
88606,2
88607,1
88608,2
88609,1
88610,3
88611,1
88612,1
88613,NA
88614,1
88615,1
88616,1
88617,1
88618,1
88619,4
88620,1
88621,2
88622,1
88623,1
88624,1
88625,1
88626,1
88627,3
88628,1
88629,4
88630,1
88631,2
88632,3
88633,1
88634,3
88635,1
88636,1
88637,1
88638,4
88639,4
88640,1
88641,1
88642,2
88643,1
88644,3
88645,1
88646,1
88647,2
88648,2
88649,3
88650,1
88651,3
88652,NA
88653,1
88654,1
88655,2
88656,3
88657,2
88658,1
88659,1
88660,1
88661,1
88662,4
88663,1
88664,1
88665,3
88666,1
88667,1
88668,2
88669,1
88670,3
88671,3
88672,1
88673,3
88674,3
88675,1
88676,1
88677,1
88678,3
88679,1
88680,4
88681,1
88682,1
88683,2
88684,3
88685,1
88686,2
88687,1
88688,1
88689,3
88690,4
88691,1
88692,1
88693,4
88694,1
88695,3
88696,1
88697,4
88698,1
88699,3
88700,1
88701,4
88702,1
88703,1
88704,3
88705,3
88706,1
88707,1
88708,3
88709,1
88710,2
88711,3
88712,3
88713,1
88714,1
88715,1
88716,3
88717,1
88718,NA
88719,1
88720,1
88721,1
88722,1
88723,1
88724,2
88725,1
88726,3
88727,1
88728,3
88729,1
88730,1
88731,1
88732,1
88733,1
88734,2
88735,1
88736,1
88737,1
88738,1
88739,3
88740,1
88741,1
88742,1
88743,1
88744,3
88745,2
88746,1
88747,3
88748,3
88749,1
88750,1
88751,NA
88752,1
88753,1
88754,1
88755,1
88756,4
88757,1
88758,3
88759,1
88760,4
88761,4
88762,1
88763,1
88764,1
88765,NA
88766,1
88767,1
88768,1
88769,4
88770,1
88771,1
88772,1
88773,1
88774,1
88775,3
88776,3
88777,2
88778,1
88779,1
88780,1
88781,1
88782,2
88783,2
88784,1
88785,1
88786,4
88787,1
88788,2
88789,1
88790,1
88791,1
88792,1
88793,NA
88794,1
88795,2
88796,1
88797,1
88798,3
88799,1
88800,NA
88801,1
88802,1
88803,1
88804,2
88805,1
88806,1
88807,3
88808,1
88809,1
88810,1
88811,NA
88812,1
88813,1
88814,1
88815,1
88816,1
88817,1
88818,1
88819,1
88820,3
88821,1
88822,2
88823,1
88824,3
88825,3
88826,1
88827,1
88828,3
88829,1
88830,3
88831,3
88832,1
88833,1
88834,1
88835,1
88836,1
88837,1
88838,1
88839,3
88840,1
88841,1
88842,1
88843,1
88844,1
88845,1
88846,NA
88847,4
88848,1
88849,1
88850,1
88851,3
88852,2
88853,3
88854,1
88855,4
88856,3
88857,1
88858,1
88859,4
88860,1
88861,2
88862,3
88863,4
88864,3
88865,3
88866,3
88867,1
88868,4
88869,2
88870,1
88871,1
88872,1
88873,4
88874,NA
88875,3
88876,4
88877,3
88878,3
88879,3
88880,1
88881,1
88882,1
88883,1
88884,1
88885,NA
88886,1
88887,1
88888,1
88889,1
88890,2
88891,3
88892,3
88893,3
88894,NA
88895,3
88896,1
88897,1
88898,3
88899,1
88900,1
88901,2
88902,4
88903,1
88904,1
88905,2
88906,1
88907,1
88908,3
88909,1
88910,2
88911,1
88912,4
88913,1
88914,1
88915,3
88916,4
88917,2
88918,1
88919,1
88920,1
88921,1
88922,1
88923,1
88924,1
88925,1
88926,1
88927,3
88928,1
88929,1
88930,3
88931,3
88932,2
88933,2
88934,1
88935,1
88936,3
88937,3
88938,1
88939,2
88940,1
88941,1
88942,1
88943,2
88944,1
88945,3
88946,1
88947,3
88948,1
88949,1
88950,1
88951,1
88952,1
88953,1
88954,1
88955,4
88956,1
88957,2
88958,1
88959,1
88960,3
88961,3
88962,1
88963,1
88964,1
88965,1
88966,1
88967,1
88968,1
88969,1
88970,1
88971,1
88972,1
88973,1
88974,1
88975,1
88976,2
88977,3
88978,3
88979,1
88980,1
88981,NA
88982,1
88983,2
88984,3
88985,1
88986,1
88987,2
88988,3
88989,2
88990,1
88991,1
88992,1
88993,1
88994,3
88995,2
88996,1
88997,1
88998,4
88999,1
89000,1
89001,1
89002,1
89003,3
89004,3
89005,1
89006,1
89007,1
89008,1
89009,4
89010,2
89011,3
89012,2
89013,1
89014,1
89015,1
89016,1
89017,1
89018,2
89019,4
89020,1
89021,3
89022,1
89023,1
89024,1
89025,3
89026,1
89027,4
89028,4
89029,1
89030,1
89031,2
89032,1
89033,NA
89034,1
89035,3
89036,1
89037,4
89038,1
89039,4
89040,NA
89041,1
89042,1
89043,1
89044,1
89045,3
89046,2
89047,2
89048,3
89049,1
89050,1
89051,1
89052,1
89053,1
89054,1
89055,NA
89056,4
89057,3
89058,1
89059,1
89060,2
89061,1
89062,1
89063,1
89064,2
89065,4
89066,1
89067,1
89068,3
89069,1
89070,2
89071,1
89072,2
89073,1
89074,1
89075,1
89076,1
89077,3
89078,1
89079,1
89080,NA
89081,4
89082,1
89083,1
89084,1
89085,1
89086,1
89087,1
89088,1
89089,1
89090,1
89091,4
89092,NA
89093,4
89094,3
89095,1
89096,3
89097,1
89098,3
89099,1
89100,1
89101,2
89102,2
89103,1
89104,2
89105,2
89106,1
89107,1
89108,1
89109,3
89110,1
89111,1
89112,3
89113,3
89114,1
89115,4
89116,3
89117,1
89118,1
89119,1
89120,4
89121,1
89122,4
89123,2
89124,4
89125,1
89126,1
89127,2
89128,1
89129,4
89130,2
89131,1
89132,3
89133,1
89134,2
89135,1
89136,2
89137,1
89138,1
89139,1
89140,4
89141,1
89142,2
89143,1
89144,1
89145,3
89146,3
89147,4
89148,2
89149,3
89150,4
89151,NA
89152,1
89153,2
89154,2
89155,NA
89156,3
89157,2
89158,1
89159,3
89160,1
89161,3
89162,3
89163,2
89164,1
89165,NA
89166,1
89167,2
89168,4
89169,2
89170,1
89171,1
89172,2
89173,1
89174,1
89175,2
89176,1
89177,1
89178,4
89179,1
89180,2
89181,1
89182,3
89183,3
89184,1
89185,1
89186,1
89187,2
89188,1
89189,4
89190,3
89191,2
89192,1
89193,2
89194,1
89195,1
89196,NA
89197,1
89198,1
89199,3
89200,1
89201,2
89202,2
89203,1
89204,3
89205,1
89206,3
89207,4
89208,4
89209,2
89210,4
89211,1
89212,2
89213,1
89214,1
89215,3
89216,1
89217,3
89218,3
89219,1
89220,1
89221,2
89222,3
89223,3
89224,1
89225,3
89226,1
89227,1
89228,1
89229,1
89230,2
89231,1
89232,4
89233,4
89234,NA
89235,1
89236,1
89237,3
89238,3
89239,2
89240,1
89241,1
89242,1
89243,4
89244,1
89245,1
89246,1
89247,1
89248,1
89249,1
89250,1
89251,1
89252,3
89253,1
89254,2
89255,4
89256,3
89257,1
89258,1
89259,1
89260,NA
89261,1
89262,2
89263,1
89264,1
89265,1
89266,1
89267,1
89268,1
89269,3
89270,2
89271,3
89272,1
89273,2
89274,1
89275,4
89276,1
89277,3
89278,1
89279,2
89280,1
89281,1
89282,1
89283,4
89284,1
89285,2
89286,NA
